-180, 125, -180, 578, -347, 295, -418, 67, -494, -136, -23, 292, 20, 69, 81, -135, -238, -190, -234, -739, -239, -1085, -97, -197, -101, -749, -76, -1102, -190, 436, 
-181, 125, -181, 578, -349, 295, -421, 68, -495, -132, -24, 292, 18, 69, 80, -135, -238, -190, -235, -739, -241, -1072, -97, -197, -101, -745, -81, -1091, -190, 436, 
-90, 131, -113, 576, -277, 289, -322, 69, -336, -149, 55, 294, 214, 174, 282, 374, -131, -181, -191, -645, -221, -1048, 17, -166, 104, -574, 156, -988, -120, 430, 
-89, 131, -109, 578, -273, 290, -319, 70, -330, -149, 57, 294, 206, 161, 258, 345, -131, -181, -192, -649, -223, -1049, 16, -168, 105, -575, 153, -988, -118, 431, 
-94, 132, -109, 578, -273, 292, -319, 71, -329, -149, 52, 298, 189, 152, 283, 349, -142, -180, -196, -653, -222, -1043, 3, -169, 100, -575, 156, -988, -118, 432, 
-162, 136, -152, 582, -331, 300, -386, 61, -432, -150, -16, 294, 82, 119, 269, 83, -220, -180, -241, -637, -230, -1041, -73, -174, 11, -586, 92, -997, -176, 442, 
-168, 138, -160, 587, -334, 305, -398, 78, -445, -105, -21, 297, 86, 116, 249, 38, -226, -177, -243, -639, -226, -1033, -80, -175, -45, -659, -40, -1067, -180, 444, 
-172, 144, -165, 597, -330, 320, -389, 117, -442, -35, -18, 315, 87, 117, 224, -45, -237, -169, -249, -659, -231, -1053, -90, -173, -98, -701, -92, -1080, -180, 454, 
-197, 140, -178, 582, -342, 303, -407, 71, -512, 242, -35, 299, -6, 74, 53, -145, -267, -164, -384, -562, -456, -974, -122, -180, -103, -680, -80, -1061, -193, 444, 
-196, 140, -176, 583, -341, 303, -426, 126, -526, 309, -35, 299, -6, 75, 56, -141, -266, -164, -384, -562, -456, -974, -121, -180, -103, -680, -81, -1068, -193, 445, 
-195, 140, -173, 585, -337, 305, -426, 130, -536, 312, -34, 298, -3, 77, 60, -135, -265, -164, -383, -561, -445, -973, -120, -180, -102, -679, -80, -1066, -191, 446, 
-140, 122, -115, 569, -305, 303, -467, 189, -370, 20, 51, 309, 205, 185, 98, 7, -222, -189, -208, -753, -222, -1103, -82, -195, -100, -737, -73, -1095, -125, 426, 
-143, 115, -114, 559, -311, 301, -466, 178, -360, 11, 51, 306, 184, 167, 55, -38, -226, -193, -216, -748, -212, -1103, -86, -198, -101, -735, -74, -1091, -126, 416, 
-141, 115, -114, 560, -306, 303, -460, 179, -339, 21, 50, 308, 182, 175, 77, 12, -219, -193, -208, -751, -219, -1088, -79, -199, -99, -752, -75, -1101, -127, 418, 
-144, 128, -140, 582, -335, 294, -499, 192, -365, 53, 36, 305, 178, 176, 106, 18, -206, -189, -199, -753, -212, -1081, -66, -190, -99, -753, -77, -1109, -149, 439, 
-143, 129, -137, 582, -334, 294, -498, 193, -366, 51, 37, 304, 176, 174, 107, 15, -204, -189, -199, -751, -212, -1081, -64, -190, -89, -753, -75, -1108, -149, 440, 
-137, 130, -130, 584, -313, 299, -451, 164, -342, 21, 41, 303, 172, 159, 144, -9, -195, -189, -198, -743, -219, -1056, -58, -189, -88, -752, -74, -1115, -144, 441, 
-240, 153, -217, 585, -383, 332, -540, 461, -520, 710, -70, 315, 125, 317, 183, 502, -290, -144, -351, -662, -331, -1025, -161, -162, -105, -656, -88, -1062, -251, 451, 
-243, 152, -220, 585, -390, 328, -550, 446, -541, 692, -76, 308, 119, 303, 207, 477, -292, -147, -352, -667, -335, -1022, -164, -166, -106, -658, -95, -1053, -255, 452, 
-248, 147, -226, 585, -398, 323, -568, 395, -574, 625, -83, 290, 105, 238, 226, 406, -294, -154, -352, -667, -318, -1047, -167, -173, -112, -662, -95, -1069, -260, 450, 
-215, 135, -189, 587, -346, 313, -434, 84, -451, -158, -82, 300, 31, 153, 284, 213, -258, -179, -319, -648, -321, -1047, -133, -191, -111, -703, -88, -1046, -228, 448, 
-214, 135, -187, 587, -341, 312, -424, 87, -448, -158, -67, 288, 105, 210, 258, 417, -252, -179, -318, -649, -322, -1043, -133, -193, -112, -706, -88, -1051, -227, 448, 
-210, 135, -181, 587, -333, 312, -400, 83, -409, -151, -59, 293, 121, 248, 189, 467, -245, -178, -316, -651, -318, -1047, -132, -194, -113, -709, -89, -1053, -224, 449, 
-234, 142, -217, 585, -361, 369, -458, 173, -315, 230, -120, 304, -215, 200, -456, 302, -289, -173, -262, -658, -229, -1051, -164, -154, -97, -544, 148, -847, -238, 443, 
-252, 146, -234, 588, -374, 377, -491, 187, -330, 220, -158, 313, -380, 267, -548, 361, -303, -171, -263, -658, -233, -1048, -177, -152, -92, -534, 268, -536, -258, 446, 
-258, 144, -242, 586, -382, 378, -496, 185, -335, 218, -173, 319, -420, 279, -572, 390, -309, -175, -279, -599, -236, -1008, -180, -155, -71, -529, 337, -604, -267, 446, 
-184, 145, -185, 593, -339, 308, -405, 130, -537, 331, -38, 310, 35, 87, 201, 246, -230, -170, -263, -671, -252, -1027, -92, -174, -48, -637, -57, -1039, -200, 453, 
-183, 143, -179, 590, -337, 307, -402, 107, -537, 271, -38, 308, 58, 132, 261, 265, -231, -171, -266, -667, -251, -1029, -93, -175, -48, -635, -55, -1043, -199, 451, 
-183, 142, -177, 589, -336, 306, -404, 110, -555, 265, -38, 304, 67, 135, 251, 248, -231, -172, -267, -666, -253, -1032, -93, -176, -50, -636, -54, -1031, -198, 449, 
-187, 135, -174, 579, -345, 297, -535, 189, -729, 206, -17, 283, 148, 176, 370, 203, -241, -174, -281, -657, -255, -1027, -100, -180, -54, -640, -56, -1023, -199, 438, 
-188, 135, -174, 579, -345, 297, -531, 184, -728, 197, -18, 283, 143, 168, 392, 186, -243, -174, -282, -659, -255, -1056, -102, -180, -55, -637, -63, -1051, -199, 439, 
-188, 136, -173, 581, -343, 301, -523, 173, -717, 165, -19, 284, 132, 156, 339, 142, -244, -173, -282, -655, -252, -1035, -103, -179, -56, -638, -54, -1047, -198, 441, 
-132, 135, -118, 587, -283, 316, -405, 144, -536, 228, 21, 319, 93, 127, 227, 261, -202, -180, -197, -736, -195, -1103, -60, -182, -72, -740, -55, -1091, -129, 444, 
-132, 135, -118, 586, -282, 316, -402, 140, -483, 262, 20, 314, 103, 124, 276, 197, -202, -180, -194, -739, -194, -1099, -60, -183, -72, -740, -52, -1091, -129, 444, 
-137, 133, -123, 586, -285, 316, -400, 138, -339, 335, 14, 306, 135, 144, 328, 166, -204, -183, -193, -741, -195, -1081, -62, -185, -77, -744, -51, -1093, -140, 443, 
-127, 140, -108, 595, -286, 309, -441, 192, -453, 379, 42, 305, 201, 190, 403, 240, -183, -181, -191, -745, -208, -1076, -47, -183, -69, -741, -52, -1103, -136, 454, 
-116, 141, -108, 595, -265, 319, -323, 105, -322, 167, 46, 312, 150, 125, 317, 63, -173, -170, -169, -736, -182, -1042, -30, -179, -58, -739, -46, -1091, -126, 452, 
-111, 144, -108, 595, -261, 324, -298, 93, -332, -87, 37, 313, 120, 164, 175, 91, -168, -164, -182, -730, -96, -1033, -22, -174, -42, -715, -48, -1073, -121, 451, 
-107, 146, -108, 595, -266, 324, -329, 73, -365, -151, 38, 310, 94, 245, 119, 220, -179, -162, -209, -580, -222, -976, -31, -175, -34, -694, -38, -1055, -108, 452, 
-127, 138, -116, 591, -283, 313, -340, 94, -382, -103, 21, 306, 74, 142, 111, 5, -201, -173, -207, -679, -200, -1044, -51, -180, -37, -680, -36, -1062, -126, 446, 
-148, 139, -125, 589, -292, 315, -362, 173, -362, 64, 5, 299, 41, 89, 93, -95, -218, -174, -225, -660, -202, -1029, -69, -177, -29, -573, -37, -994, -150, 447, 
-166, 136, -140, 587, -294, 311, -340, 233, -344, 240, -2, 306, 26, 67, 57, -129, -232, -183, -221, -735, -209, -1078, -94, -176, -88, -611, -76, -1031, -166, 445, 
-166, 136, -140, 587, -294, 311, -353, 201, -339, 238, -1, 306, 28, 63, 62, -126, -232, -183, -220, -737, -209, -1078, -94, -177, -88, -633, -69, -1051, -166, 445, 
-161, 131, -141, 586, -294, 310, -349, 136, -331, 59, 7, 295, 43, 56, 99, -131, -226, -187, -201, -748, -200, -1098, -81, -188, -98, -735, -77, -1081, -162, 442, 
-160, 129, -151, 584, -299, 302, -346, 117, -339, -14, 6, 298, 43, 62, 100, -124, -220, -189, -188, -748, -175, -1103, -77, -195, -98, -728, -91, -1104, -167, 441, 
-146, 125, -148, 581, -304, 290, -343, 52, -349, -184, 12, 293, 60, 120, 116, -60, -207, -188, -165, -637, -208, -1014, -63, -197, -82, -760, -79, -1109, -150, 435, 
-129, 132, -142, 582, -297, 302, -343, 94, -341, -84, 8, 299, 70, 229, 83, 140, -192, -180, -164, -484, -221, -723, -40, -185, -75, -748, -75, -1106, -138, 439, 
-134, 127, -134, 581, -291, 288, -329, 54, -336, -180, 18, 302, 72, 110, 103, 115, -203, -184, -188, -498, -223, -900, -55, -192, -51, -679, -59, -1051, -133, 436, 
-128, 135, -136, 584, -292, 312, -342, 94, -353, -99, 15, 302, 68, 134, 79, 195, -192, -172, -180, -491, -228, -891, -43, -181, -56, -725, -62, -1059, -132, 440, 
-129, 136, -137, 586, -297, 311, -356, 92, -364, -110, 11, 299, 61, 213, 41, 158, -193, -172, -188, -590, -241, -1007, -45, -180, -58, -731, -62, -1066, -134, 442, 
-135, 139, -149, 588, -299, 310, -346, 87, -367, -104, -1, 313, 29, 254, 62, 195, -194, -170, -182, -602, -259, -1015, -44, -175, -69, -722, -74, -1059, -145, 445, 
-135, 139, -148, 588, -300, 309, -355, 64, -371, -130, -1, 313, 18, 113, 47, 157, -195, -171, -183, -617, -246, -1031, -45, -176, -74, -729, -74, -1059, -144, 446, 
-148, 131, -148, 587, -312, 298, -354, 97, -355, -65, 2, 301, 43, 88, 75, -98, -214, -188, -183, -728, -199, -1045, -71, -192, -106, -743, -85, -1078, -152, 443, 
-165, 124, -156, 576, -327, 289, -358, 80, -356, -8, -9, 292, 21, 38, 60, -154, -230, -191, -213, -725, -209, -1060, -85, -189, -69, -624, -52, -1024, -170, 431, 
-170, 127, -158, 576, -319, 297, -349, 102, -345, 123, -13, 299, 18, 52, 51, -140, -234, -188, -235, -683, -202, -1043, -92, -184, -72, -558, -58, -979, -176, 433, 
-175, 131, -162, 579, -313, 302, -341, 157, -334, 195, -17, 308, 20, 63, 64, -130, -237, -183, -229, -708, -204, -1049, -95, -178, -88, -638, -63, -1048, -181, 437, 
-176, 130, -157, 582, -322, 303, -363, 148, -313, 64, -18, 301, 17, 59, 43, -136, -241, -188, -209, -745, -185, -1064, -98, -186, -101, -724, -71, -1076, -180, 441, 
-176, 130, -157, 583, -321, 303, -344, 106, -323, 50, -17, 300, 21, 56, 45, -149, -239, -188, -203, -753, -194, -1083, -97, -190, -105, -739, -76, -1092, -180, 441, 
-160, 130, -148, 585, -314, 301, -359, 103, -339, -113, 0, 303, 37, 59, 75, -142, -220, -189, -197, -744, -180, -1050, -81, -192, -100, -751, -77, -1094, -166, 443, 
-141, 130, -132, 588, -301, 306, -343, 82, -334, -136, 24, 295, 59, 70, 97, -127, -199, -190, -191, -751, -206, -1087, -60, -196, -91, -757, -72, -1093, -148, 445, 
-141, 129, -132, 588, -300, 306, -343, 81, -329, -157, 23, 296, 58, 70, 95, -127, -199, -190, -191, -751, -195, -1080, -61, -196, -91, -757, -71, -1094, -150, 445, 
-142, 129, -132, 588, -300, 307, -344, 80, -332, -169, 22, 297, 56, 70, 92, -127, -200, -190, -190, -751, -199, -1085, -61, -196, -93, -758, -68, -1098, -150, 445, 
