107, 310, 125, 743, -35, 483, -167, 309, 121, 342, 265, 487, 168, 346, -10, 460, 19, -9, 5, -384, 10, -669, 174, -6, 179, -386, 177, -668, 110, 618, 
92, 337, 106, 746, -93, 617, -183, 805, -119, 1003, 278, 473, 335, 203, 347, -8, -2, 59, -31, -320, -36, -637, 147, 40, 170, -366, 170, -668, 107, 621, 
87, 335, 92, 744, -102, 569, -214, 711, -173, 911, 269, 469, 340, 194, 353, -16, -6, 45, -26, -363, -34, -666, 128, 33, 170, -364, 170, -669, 109, 619, 
78, 308, 65, 733, -64, 501, -186, 468, -207, 665, 236, 456, 323, 182, 330, -31, -10, 1, -27, -377, -20, -657, 112, -7, 165, -388, 173, -668, 102, 607, 
72, 305, 90, 737, -89, 470, -229, 307, -130, 282, 254, 471, 311, 261, 398, 262, 2, 0, -23, -363, -19, -655, 155, -1, 168, -373, 171, -654, 68, 603, 
68, 310, 84, 743, -115, 476, -295, 359, -227, 571, 258, 468, 431, 341, 439, 542, -6, 2, -25, -363, -20, -657, 145, 0, 166, -372, 169, -652, 66, 609, 
71, 309, 78, 746, -115, 466, -255, 305, -388, 470, 258, 464, 416, 321, 590, 439, -9, -1, -25, -359, -18, -656, 146, -2, 169, -370, 172, -654, 73, 610, 
148, 310, 158, 733, -10, 463, -115, 250, -249, 138, 355, 481, 450, 257, 576, 175, 44, 10, -102, -355, -227, -611, 200, 5, 204, -313, 180, -636, 169, 600, 
141, 310, 142, 736, -22, 474, -109, 275, -129, 321, 341, 482, 456, 301, 471, 432, 40, 10, -53, -365, -125, -640, 198, 5, 198, -336, 179, -655, 157, 602, 
116, 312, 117, 741, -48, 478, -192, 319, -141, 520, 306, 464, 494, 419, 377, 598, 29, 9, 0, -365, -7, -656, 189, 4, 185, -365, 178, -660, 119, 607, 
-34, 340, -86, 743, -259, 533, -412, 682, -525, 856, 100, 550, 190, 795, 233, 994, -61, 53, -43, -298, -7, -619, 95, 78, 318, -168, 521, -418, -85, 610, 
-34, 340, -88, 744, -259, 528, -420, 652, -542, 817, 101, 547, 182, 723, 227, 943, -61, 54, -42, -294, -7, -615, 95, 80, 314, -164, 531, -405, -82, 606, 
-35, 327, -95, 738, -260, 472, -426, 522, -479, 724, 104, 515, 250, 608, 216, 816, -60, 23, -42, -310, -7, -630, 97, 45, 288, -276, 457, -528, -86, 604, 
26, 312, -2, 732, -171, 446, -357, 376, -271, 570, 184, 484, 322, 507, 207, 719, -22, 3, -23, -372, 3, -663, 139, 19, 149, -366, 124, -667, 5, 600, 
43, 286, 76, 697, -113, 468, -265, 332, -107, 553, 224, 434, 336, 304, 264, 485, -26, -14, -32, -373, 16, -668, 134, -22, 140, -373, 130, -667, 38, 576, 
62, 271, 110, 697, -107, 461, -254, 489, -113, 627, 229, 430, 353, 293, 328, 527, -27, -23, -33, -368, 15, -664, 133, -35, 138, -374, 127, -667, 79, 562, 
62, 315, 57, 750, -87, 471, -234, 326, -136, 568, 217, 469, 366, 402, 270, 660, -14, 5, -8, -331, 2, -654, 153, 9, 155, -329, 147, -650, 53, 614, 
67, 307, 61, 747, -65, 449, -204, 434, -25, 596, 198, 473, 292, 450, 165, 599, -14, 0, -8, -338, 1, -654, 155, 5, 154, -331, 146, -651, 66, 600, 
66, 305, 58, 750, -98, 441, -184, 241, -57, 491, 229, 474, 134, 537, 77, 706, -14, -12, -8, -356, 3, -656, 151, -5, 151, -346, 143, -649, 62, 612, 
251, 312, 304, 739, 108, 481, 7, 281, -78, 212, 436, 474, 499, 266, 541, 56, 162, 15, 137, -363, 148, -665, 317, 3, 337, -344, 338, -641, 268, 604, 
255, 307, 299, 737, 101, 478, -36, 293, -157, 379, 434, 466, 531, 242, 699, 315, 168, 3, 155, -387, 167, -674, 325, -5, 344, -367, 344, -647, 264, 601, 
255, 299, 342, 714, 97, 480, -81, 491, 25, 674, 451, 435, 608, 300, 624, 511, 157, 0, 149, -378, 167, -675, 316, -16, 343, -353, 362, -635, 268, 594, 
287, 291, 159, 694, 100, 411, 102, 194, 25, 299, 426, 501, 621, 415, 443, 379, 285, -12, 217, -357, 162, -657, 427, 21, 503, -340, 523, -639, 214, 567, 
221, 305, 141, 723, 38, 422, 35, 220, 27, 11, 349, 485, 503, 318, 575, 137, 179, -7, 148, -331, 165, -652, 335, 10, 415, -359, 483, -641, 179, 593, 
212, 307, 142, 732, 27, 439, 10, 224, -2, 9, 345, 486, 484, 296, 531, 121, 165, -4, 141, -340, 152, -654, 317, 11, 372, -366, 399, -648, 176, 598, 
-13, 183, 14, 583, -155, 339, -216, 131, -40, 64, 174, 360, 302, 169, 238, 94, -104, -88, -76, -400, -70, -668, 60, -89, 69, -399, 79, -657, -5, 449, 
0, 30, -5, 415, -134, 164, -170, -43, 93, -19, 165, 213, 322, 72, 102, -32, -77, -217, -60, -498, -62, -732, 82, -205, 73, -485, 79, -716, -1, 270, 
1, -74, -15, 326, -148, 101, -211, -89, 36, -128, 151, 122, 268, -52, 74, -145, -79, -337, -72, -512, -68, -646, 85, -323, 73, -526, 75, -649, 0, 183, 
33, 204, 40, 656, -77, 363, -147, 523, 62, 603, 152, 457, 46, 338, -129, 456, -86, -92, -95, -407, -76, -731, 68, -78, 95, -382, 85, -706, 72, 490, 
0, 343, -3, 821, 58, 538, -112, 407, 115, 584, 91, 560, 64, 344, -116, 450, -55, -6, -80, -396, -74, -669, 66, 9, 77, -383, 80, -662, -4, 686, 
0, 349, -18, 820, -138, 494, -24, 399, 159, 607, 101, 570, 199, 380, 28, 491, -64, 3, -79, -367, -77, -662, 84, 16, 78, -362, 87, -663, -7, 686, 
21, 353, -25, 777, 64, 522, -148, 547, -26, 719, 142, 620, 125, 403, 68, 685, -25, 44, -76, -338, -76, -652, 62, 47, 91, -348, 86, -658, 3, 647, 
20, 347, -23, 774, 84, 520, -157, 514, -38, 690, 149, 610, 131, 391, 45, 664, -25, 39, -77, -338, -77, -652, 60, 43, 91, -348, 86, -658, 15, 638, 
10, 297, 14, 771, 90, 491, -192, 418, -60, 584, 128, 435, 253, 374, 120, 539, -23, -19, -80, -344, -77, -651, 22, -28, 91, -359, 84, -656, 17, 605, 
83, 289, 141, 715, -61, 459, -202, 300, -124, 501, 298, 449, 390, 257, 422, 456, -24, -3, -115, -321, -184, -610, 132, -24, 114, -365, 85, -656, 116, 581, 
95, 299, 164, 727, -25, 469, -153, 294, -180, 488, 306, 459, 410, 274, 551, 415, -19, 7, -177, -303, -319, -578, 136, -17, 121, -342, 85, -652, 132, 593, 
117, 319, 184, 742, -2, 476, -148, 276, -356, 284, 324, 472, 419, 237, 529, 56, -3, 28, -238, -215, -450, -458, 156, 6, 137, -322, 94, -642, 155, 610, 
-16, 292, -46, 728, -206, 442, -347, 305, -333, 342, 134, 449, 296, 440, 236, 637, -80, -25, -52, -384, -26, -667, 81, -14, 110, -365, 99, -649, -33, 593, 
-30, 282, -70, 716, -216, 434, -308, 255, -312, 330, 119, 451, 261, 366, 165, 554, -86, -32, -64, -375, -33, -655, 77, -17, 149, -322, 140, -594, -60, 576, 
-44, 294, -91, 718, -255, 471, -384, 340, -333, 609, 99, 468, 254, 475, 120, 614, -88, -9, -65, -326, -38, -645, 71, 5, 216, -269, 268, -525, -84, 581, 
-24, 278, -53, 702, -208, 455, -321, 282, -215, 498, 130, 454, 270, 335, 192, 533, -81, -25, -62, -385, -28, -669, 80, -18, 106, -379, 94, -668, -46, 568, 
-18, 286, -70, 714, -215, 431, -385, 342, -333, 548, 133, 470, 284, 516, 178, 688, -65, -23, -41, -393, -28, -667, 94, -7, 112, -372, 93, -667, -48, 579, 
-16, 314, -89, 731, -224, 447, -404, 538, -456, 741, 132, 511, 238, 665, 167, 881, -46, 6, -31, -371, -22, -671, 112, 32, 116, -362, 108, -666, -61, 602, 
48, 347, 124, 746, -78, 512, -129, 676, -44, 874, 265, 468, 455, 495, 507, 720, -68, 70, -60, -312, -44, -637, 95, 52, 107, -341, 104, -657, 83, 614, 
51, 333, 89, 749, -80, 496, -192, 569, -88, 738, 253, 469, 365, 495, 277, 733, -55, 37, -55, -316, -43, -640, 108, 25, 110, -343, 109, -654, 79, 614, 
51, 331, 59, 747, -84, 497, -226, 453, -86, 628, 216, 477, 285, 466, 149, 669, -48, 34, -45, -319, -41, -644, 119, 23, 116, -339, 111, -654, 54, 617, 
35, 309, 35, 747, -128, 471, -292, 331, -58, 498, 190, 444, 348, 297, 216, 467, -50, -4, -41, -336, -33, -649, 115, -4, 123, -347, 120, -651, 38, 613, 
36, 305, 35, 745, -128, 468, -258, 294, -83, 458, 204, 455, 331, 279, 128, 407, -49, -7, -40, -340, -32, -649, 115, -9, 121, -352, 120, -650, 38, 609, 
34, 303, 33, 740, -135, 469, -212, 265, -100, 215, 205, 463, 286, 261, 199, 125, -47, -6, -40, -346, -31, -648, 114, -8, 120, -359, 120, -650, 33, 602, 
41, 301, 47, 737, -125, 470, -183, 231, -233, 22, 215, 464, 269, 218, 312, 8, -36, -6, -40, -356, -32, -648, 121, -6, 121, -366, 118, -653, 41, 600, 
42, 301, 47, 737, -124, 470, -183, 230, -232, 21, 215, 464, 269, 220, 311, 9, -36, -6, -39, -356, -32, -647, 122, -6, 121, -366, 119, -654, 41, 599, 
42, 301, 47, 737, -124, 470, -182, 231, -231, 22, 216, 464, 269, 221, 310, 11, -35, -6, -39, -356, -31, -648, 122, -6, 121, -366, 119, -654, 42, 599, 
39, 301, 40, 738, -127, 468, -183, 226, -231, 17, 212, 465, 265, 216, 308, 7, -37, -7, -39, -355, -31, -646, 120, -7, 122, -366, 118, -654, 36, 600, 
39, 301, 39, 738, -127, 467, -183, 226, -231, 17, 212, 466, 265, 215, 309, 5, -37, -7, -39, -355, -30, -647, 120, -7, 122, -366, 118, -654, 36, 600, 
39, 301, 38, 738, -128, 467, -184, 226, -230, 17, 211, 466, 264, 216, 308, 7, -37, -7, -39, -355, -30, -648, 120, -7, 121, -367, 118, -654, 35, 600, 
40, 301, 40, 739, -126, 467, -183, 226, -229, 17, 213, 465, 266, 216, 308, 7, -36, -8, -39, -356, -30, -648, 121, -7, 121, -367, 117, -654, 37, 600, 
40, 301, 40, 739, -126, 467, -183, 226, -229, 17, 213, 465, 266, 216, 308, 7, -36, -8, -39, -356, -30, -648, 121, -7, 121, -367, 117, -654, 38, 600, 
40, 301, 41, 739, -126, 467, -183, 226, -229, 17, 213, 465, 265, 215, 307, 6, -36, -8, -39, -356, -31, -648, 120, -7, 121, -368, 117, -654, 38, 600, 
41, 301, 42, 739, -125, 468, -182, 226, -228, 17, 214, 465, 266, 218, 307, 8, -36, -7, -39, -357, -30, -649, 120, -7, 120, -368, 117, -655, 39, 601, 
41, 301, 42, 739, -125, 468, -181, 226, -225, 17, 214, 465, 266, 218, 306, 8, -36, -7, -39, -357, -30, -649, 120, -7, 121, -368, 117, -654, 40, 601, 
41, 301, 41, 740, -125, 467, -180, 226, -220, 16, 214, 464, 267, 219, 306, 9, -36, -8, -39, -356, -30, -649, 120, -8, 121, -368, 117, -654, 41, 601, 
44, 300, 43, 737, -123, 467, -178, 225, -215, 14, 214, 462, 271, 223, 311, 14, -35, -9, -38, -357, -28, -650, 122, -8, 122, -366, 118, -653, 43, 598, 
44, 300, 43, 736, -122, 466, -177, 225, -215, 14, 215, 462, 271, 223, 311, 14, -35, -9, -38, -357, -28, -650, 122, -8, 122, -366, 118, -653, 44, 598, 
44, 300, 43, 736, -122, 466, -177, 224, -215, 14, 215, 462, 271, 223, 312, 14, -34, -9, -38, -357, -28, -650, 122, -8, 122, -366, 118, -653, 44, 598, 
